FPM NO,ALL CTS,ALL DT,ALL AVG DT,ALL STD DT,GTI GOOD CTS,GTI DT,GTI DT STD,GTI GOOD CTS DT,GTI GOOD CTS STD,LC FRAC DT,LOWE CTS,LOWE DT,LOWE AVG DT,LOWE DT STD,MEDE CTS,MEDE DT,MEDE AVG DT,MEDE DT STD,HIGHE CTS,HIGHE DT,HIGHE AVG DT,HIGHE DT STD
12,2188546.0,50.339555709799974,2.300136972665869e-05,6.473670425022154e-06,0.0,0.6832371279999998,3.8016446528078953e-06,0.0,,0.0006199451253761243,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
13,6290176.0,134.72357822419994,2.1418093583422777e-05,7.639842167952823e-06,0.0,0.5302148718999998,3.4317202873951257e-06,0.0,,0.0004810981601637011,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
14,2664587.0,62.14514984789998,2.332261992117352e-05,6.7798444527674955e-06,0.0,0.5484872042999999,3.7793799383341075e-06,0.0,,0.0004976778261923778,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
15,2730898.0,63.45724589819999,2.3236768966911247e-05,6.930590379548994e-06,0.0,0.5562037326999999,3.874215564108643e-06,0.0,,0.000504679530242639,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
16,3567013.0,82.61016647729994,2.3159480068421376e-05,7.105125626375298e-06,0.0,0.4804816540999999,3.5623454005938172e-06,0.0,,0.0004359720031080514,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
17,1998325.0,47.67730782709998,2.385863552079866e-05,7.053336503255138e-06,0.0,0.4492583052999998,3.537974251976785e-06,0.0,,0.00040764104436296614,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
20,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
21,5082137.0,114.60800553229987,2.2551144436346338e-05,5.624687850631942e-06,1235.0,0.5266161613999998,3.796199214768729e-06,0.02805009549999999,1.8760020283705435e-06,0.00047783281795572483,760.0,0.017241559999999996,2.2686263157894733e-05,2.16851457854899e-06,474.0,0.010785898199999998,2.2755059493670883e-05,1.2755285472363737e-06,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
22,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
23,4399457.0,102.38356521609992,2.3271864054154846e-05,5.654695676373152e-06,1330.0,0.5087162591,3.626023944811631e-06,0.02999721339999999,1.2228091103697764e-06,0.0004615910817841598,804.0,0.018033555399999998,2.242979527363184e-05,1.3474403748990189e-06,525.0,0.011941020699999996,2.2744801333333325e-05,9.733957278850623e-07,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
24,5364074.0,124.97584830919995,2.3298680873753784e-05,5.845931586186975e-06,1191.0,0.5091128769999999,3.6187886383847267e-06,0.02698025049999999,1.6214114485759278e-06,0.0004619509587926907,738.0,0.016704466799999994,2.263477886178861e-05,2.0405604272743444e-06,451.0,0.010230509099999995,2.2684055654101985e-05,3.570033413082878e-07,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
25,4287954.0,100.47035954199987,2.343083893670498e-05,6.293620407256175e-06,1229.0,0.4516758448999999,3.7811483244513005e-06,0.02776294289999999,1.7024733299893325e-06,0.00040983463400996175,742.0,0.016652369999999993,2.244254716981131e-05,1.7291640363387912e-06,483.0,0.011018783299999996,2.2813215942028978e-05,1.641656942540746e-06,4.0,9.17896e-05,2.29474e-05,5.3710895542711e-07
26,4775476.0,109.21810254459999,2.2870621178831174e-05,6.8141592485725836e-06,1186.0,0.5185761986999999,3.763761702054769e-06,0.02693218499999999,1.6969024886870874e-06,0.0004705376410986633,714.0,0.016161791799999995,2.263556274509803e-05,1.7630732319336858e-06,466.0,0.010634569399999997,2.2820964377682395e-05,1.5952727131534313e-06,6.0,0.00013582379999999998,2.2637299999999998e-05,0.0
27,3441370.0,80.55765271959993,2.3408599691285718e-05,7.0774398423026e-06,1217.0,0.5625765977999999,3.833559665607637e-06,0.02747268929999999,1.4451091255062446e-06,0.0005104620418941789,739.0,0.016633453899999998,2.250805669824086e-05,1.8234290458704102e-06,477.0,0.010816598099999995,2.2676306289308164e-05,3.9969552610365696e-07,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
30,2679346.0,62.154750233799966,2.3197731921819713e-05,6.145906595743683e-06,0.0,0.47126858309999986,3.7552012194285876e-06,0.0,,0.00042761238940714874,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
31,2422974.0,57.038755164999955,2.3540803642548353e-05,6.274938889807197e-06,0.0,0.4475986500999999,3.6906037959523308e-06,0.0,,0.00040613513212711195,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
32,7279160.0,160.31703051420004,2.2024111369196452e-05,6.64340438071142e-06,0.0,0.5370166052999998,3.772724184565572e-06,0.0,,0.0004872698116923311,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
33,2297557.0,54.24427382009999,2.3609544320380297e-05,7.056258052681451e-06,0.0,0.6974617250999998,3.59881890998889e-06,0.0,,0.000632852020026885,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
34,19477956.0,356.48588862459997,1.830201734846305e-05,5.5626290843949596e-06,0.0,0.5153257304999999,3.6876041754814964e-06,0.0,,0.00046758828159637915,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
35,2165492.0,51.928999928399975,2.3980231711038405e-05,7.395786193908485e-06,0.0,0.5080687702999999,3.7098883426930797e-06,0.0,,0.00046100357342308655,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
36,2520915.0,59.68223207450003,2.3674829208640524e-05,7.701149050122928e-06,0.0,0.5090697730999999,3.703133267916285e-06,0.0,,0.00046191184784336644,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
37,1132711.0,27.01165277649999,2.3846906030311342e-05,7.7878620707091e-06,0.0,0.5497238830999999,3.856711911841167e-06,0.0,,0.0004987999446521287,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
40,990823.0,22.36223850909999,2.256935750290414e-05,4.745373111305577e-06,0.0,0.7268598252999998,3.7650478737505325e-06,0.0,,0.0006595268129610138,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
41,1805104.0,40.29016299559998,2.232013390674442e-05,4.988644301758576e-06,0.0,0.5745390154,3.831881358010267e-06,0.0,,0.0005213163151397535,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
42,1736951.0,39.33975332069998,2.2648740995399396e-05,4.988992772085594e-06,0.0,0.5567411359999999,3.8077318435732172e-06,0.0,,0.0005051671509273803,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
43,24841845.0,417.2604150785002,1.6796675733163147e-05,3.5698155571526308e-06,0.0,0.5585955339999998,3.7021151998462455e-06,0.0,,0.0005068497658695343,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
44,1177355.0,26.412339872099984,2.2433624414131664e-05,4.721498591360204e-06,0.0,0.5043373369999999,3.5931062999417105e-06,0.0,,0.0004576178032560398,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
45,1541768.0,35.467634782999994,2.300452129178968e-05,5.012325426303875e-06,0.0,0.4748232593999999,3.6568662453224273e-06,0.0,,0.0004308377765445923,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
46,2117285.0,48.24606285730003,2.278675891875682e-05,5.210023608179437e-06,0.0,0.4996796349999999,3.7205771374283462e-06,0.0,,0.00045339156973912435,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
47,1110926.0,25.308892746199994,2.2781798919279945e-05,5.5387054683617745e-06,0.0,0.5703687905999999,3.906467157044004e-06,0.0,,0.0005175324011360597,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
50,3957822.0,92.0081150659999,2.324715842854982e-05,5.708437146196572e-06,1172.0,0.45627028649999984,3.56233611491591e-06,0.026516650999999995,1.3006584803394233e-06,0.00041400346728470325,712.0,0.016098531399999998,2.2610296910112357e-05,1.6604745317216012e-06,457.0,0.010350207699999996,2.2648156892778985e-05,2.048564339086249e-07,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
51,4628373.0,107.31056425810004,2.3185375132492573e-05,5.986852231027786e-06,1258.0,0.48590747379999993,3.646003783939016e-06,0.02846966079999999,1.6004135389111037e-06,0.0004408951993694009,770.0,0.017371801999999992,2.2560781818181806e-05,1.7937935667782052e-06,484.0,0.011001107599999997,2.2729561157024787e-05,1.2004459900815175e-06,4.0,9.67512e-05,2.41878e-05,2.6855447771355452e-06
52,6180098.0,143.36324641519985,2.319756845525748e-05,6.162973990707674e-06,1261.0,0.5069027943,3.796820540869919e-06,0.028386864099999992,2.221177785212164e-06,0.00045994560817517706,789.0,0.017645620299999994,2.2364537769328256e-05,2.5035299176585646e-06,472.0,0.010741243799999996,2.275687245762711e-05,1.6147258585621327e-06,0.0,0.0,,
53,5444522.0,126.57279570739993,2.324773335609626e-05,6.657931378332603e-06,1220.0,0.46569112449999994,3.782261461047589e-06,0.02759765959999999,1.4848705688570596e-06,0.0004225516013888239,765.0,0.017275360899999995,2.2582171111111105e-05,1.8186390485984292e-06,454.0,0.010299661399999997,2.2686478854625544e-05,5.873251361793701e-07,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
54,4349912.0,103.35275020560006,2.375973357750687e-05,6.918155949823991e-06,1170.0,0.5090632609999999,3.697059409025201e-06,0.026356639399999993,1.3236177931346924e-06,0.0004619059389949073,705.0,0.015801765699999994,2.241385205673758e-05,1.6424715834322044e-06,464.0,0.010532236399999995,2.2698785344827576e-05,5.194072498189995e-07,1.0,2.2637299999999998e-05,2.2637299999999998e-05,0.0
55,2295529.0,55.31684894049999,2.4097647618697035e-05,7.2586411985171526e-06,1139.0,0.5172781200999998,3.547999493092122e-06,0.025749773699999992,1.331822929414801e-06,0.0004693598106391554,687.0,0.015494766699999996,2.2554245560407564e-05,1.6797895067428983e-06,447.0,0.010141820499999996,2.2688636465324373e-05,4.147868478118702e-07,5.0,0.00011318649999999999,2.2637299999999998e-05,0.0
56,1964389.0,46.896874815700016,2.3873517320500175e-05,7.5707320254808104e-06,1270.0,0.5321250878999999,3.766904303241336e-06,0.02867246619999999,1.4558396644390936e-06,0.0004828314223783616,802.0,0.018042238199999994,2.2496556359102237e-05,1.5545466289442095e-06,466.0,0.010584953399999996,2.2714492274678103e-05,1.2598061602142251e-06,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
57,1387364.0,32.6873129142,2.3560733098307294e-05,7.779482091603145e-06,1226.0,0.5804650264,3.8985212801350875e-06,0.027703713799999995,1.6493605573997962e-06,0.0005266933672375067,734.0,0.016528950199999996,2.251900572207084e-05,1.9947980063536618e-06,490.0,0.011129488999999996,2.2713242857142847e-05,9.072973373977136e-07,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
60,0.0,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
61,6194132.0,142.24936101319992,2.2965180757077815e-05,5.567220230114618e-06,1160.0,0.5045758038999999,3.7068295602888923e-06,0.026161276399999992,1.2334943262329462e-06,0.00045783417965913615,737.0,0.016557169299999994,2.246562998643147e-05,1.435723816614709e-06,420.0,0.009536195199999997,2.2705226666666658e-05,7.406392391861392e-07,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
62,5035164.0,118.96958715039996,2.36277482025213e-05,5.750311325320551e-06,1331.0,0.48284492619999986,3.63742375090389e-06,0.02966943769999999,1.7015252330765877e-06,0.0004381163523512213,828.0,0.018258067799999993,2.205080652173912e-05,2.08462597433113e-06,501.0,0.011366095299999997,2.2686816966067858e-05,5.070021094370614e-07,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
63,5482339.0,127.78704652489992,2.3308855312467893e-05,6.242092173005822e-06,1280.0,0.5575470858999999,3.671189932864447e-06,0.028885194799999993,1.00024479423667e-06,0.0005058984412676243,758.0,0.017048677799999995,2.2491659366754612e-05,1.2412589266517835e-06,520.0,0.011791242399999995,2.2675466153846144e-05,4.436045838970086e-07,2.0,4.5274599999999995e-05,2.2637299999999998e-05,0.0
64,3682927.0,85.84800244369998,2.330972143724271e-05,6.831277199932178e-06,1228.0,0.6610218740999999,3.8281771223152105e-06,0.02783581639999999,1.5444344589750586e-06,0.0005997877922923492,756.0,0.017086509999999992,2.2601203703703695e-05,1.517404015997078e-06,468.0,0.010658757199999997,2.2775122222222216e-05,1.5876612913614073e-06,4.0,9.054919999999999e-05,2.2637299999999998e-05,0.0
65,2431673.0,58.184310769899994,2.392768713963596e-05,6.9420580208425045e-06,1223.0,0.5030373977999999,3.6610129028301615e-06,0.02777100549999999,1.8379315655819884e-06,0.00045643828455411506,754.0,0.017090851399999996,2.2666911671087526e-05,2.0420711742783826e-06,466.0,0.010612242199999997,2.2773051931330466e-05,1.4529858422487266e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
66,4315135.0,100.93707337629985,2.3391405686334227e-05,7.221937148144473e-06,1207.0,0.5353690439999998,3.704477320738548e-06,0.027267403099999993,1.4152747474181327e-06,0.00048577487303218654,737.0,0.016591280299999997,2.2511913568521026e-05,1.4283149898807086e-06,467.0,0.010608210899999996,2.2715655032119906e-05,1.3899375969660259e-06,3.0,6.791189999999999e-05,2.2637299999999998e-05,0.0
67,2290820.0,55.047615468999986,2.4029655524659287e-05,7.496525783975866e-06,1173.0,0.3431005319,3.826386734133573e-06,0.026489052099999993,8.854264474736719e-07,0.00031131724777310474,725.0,0.016337618499999994,2.2534646206896544e-05,1.1090021682277664e-06,448.0,0.010151433599999996,2.265944999999999e-05,2.2965608798810464e-07,0.0,0.0,,
